timestamp,airTemperature,cloudCoverage,dewTemperature,seaLvlPressure,windDirection,windSpeed,electricity
2017/1/23 0:00,1.1,8,-0.6,1009.4,280,2.6,196.108
2017/1/23 1:00,1.1,8,0,1009.5,260,2.1,216.158
2017/1/23 2:00,1.1,8,0,1010.1,270,1.5,216.033
2017/1/23 3:00,1.1,8,-0.6,1010.5,270,2.6,140.939
2017/1/23 4:00,0.6,8,0,1010.3,260,1.5,210.033
2017/1/23 5:00,1.1,8,0,1010.2,270,1.5,215.925
2017/1/23 6:00,0.6,8,-0.6,1010.1,280,2.6,262.101
2017/1/23 7:00,1.1,8,-0.6,1010,280,2.1,249.009
2017/1/23 8:00,0.6,8,-0.6,1010.5,280,3.1,318.896
2017/1/23 9:00,1.1,8,0,1010.2,0,0,334.969
2017/1/23 10:00,1.7,8,-0.6,1010.4,0,0,405.151
2017/1/23 11:00,1.1,8,-1.1,1011.5,240,2.6,354.926
2017/1/23 12:00,1.1,8,-1.7,1011.1,250,3.6,274.228
2017/1/23 13:00,1.1,8,-2.2,1011.1,250,4.1,420.076
2017/1/23 14:00,1.1,8,-2.2,1010.5,280,1.5,420.567
2017/1/23 15:00,1.7,8,-2.2,1010.3,0,0,302.617
2017/1/23 16:00,1.7,8,-2.8,1010.8,0,0,335.924
2017/1/23 17:00,1.1,8,-2.2,1010.9,260,2.1,367.417
2017/1/23 18:00,1.1,8,-1.7,1011.2,310,2.1,356.554
2017/1/23 19:00,1.1,8,-1.7,1011.1,300,2.1,311.426
2017/1/23 20:00,1.1,8,-2.2,1011.2,280,2.1,344.409
2017/1/23 21:00,1.1,8,-2.8,1011.2,330,2.1,290.929
2017/1/23 22:00,0.6,8,-2.8,1011.6,300,2.6,241.771
2017/1/23 23:00,0.6,8,-2.8,1011.7,320,2.6,286.223
2017/1/24 0:00,0.6,8,-2.8,1011.9,300,1.5,228.548
2017/1/24 1:00,0,8,-2.8,1011.9,320,3.1,149.653
2017/1/24 2:00,0.6,8,-2.8,1012.3,350,1.5,201.61
2017/1/24 3:00,0,8,-2.8,1012.7,360,2.1,215.061
2017/1/24 4:00,0,8,-3.3,1012.5,340,2.6,216.261
2017/1/24 5:00,0,8,-3.3,1012.5,20,2.1,140.506
2017/1/24 6:00,0,8,-3.9,1012.9,360,1.5,211.914
2017/1/24 7:00,0,8,-3.9,1013.2,350,1.5,260.435
2017/1/24 8:00,0,8,-3.9,1013.1,50,1.5,287.204
2017/1/24 9:00,0,8,-3.9,1013.7,40,2.1,236.02
2017/1/24 10:00,0,8,-3.9,1012.8,50,3.1,362.188
2017/1/24 11:00,0,8,-3.9,1012.6,30,4.1,318.91
2017/1/24 12:00,0,8,-3.9,1012.3,110,2.1,342.647
2017/1/24 13:00,0,8,-3.3,1011.5,60,3.1,300.11
2017/1/24 14:00,0,8,-3.3,1010.5,70,3.1,266.106
2017/1/24 15:00,0,8,-3.3,1010.4,70,4.1,388.749
2017/1/24 16:00,0,8,-3.3,1010.6,80,3.6,429.891
2017/1/24 17:00,0,8,-3.3,1010.1,60,3.6,357.488
2017/1/24 18:00,0.6,8,-3.3,1009.6,60,5.1,375.149
2017/1/24 19:00,0.6,8,-2.8,1009.6,70,4.6,338.623
2017/1/24 20:00,0.6,8,-2.8,1009.9,70,3.1,326.263
2017/1/24 21:00,0.6,8,-2.8,1009.7,60,5.1,347.785
2017/1/24 22:00,0.6,8,-2.8,1009.6,80,3.1,326.405
2017/1/24 23:00,0.6,8,-2.8,1009.6,40,3.1,271.15
2017/1/25 0:00,0,8,-2.8,1008.8,20,4.1,262.043
2017/1/25 1:00,0,8,-3.3,1007.8,20,6.2,162.201
2017/1/25 2:00,-0.6,8,-2.8,1007.3,20,6.2,166.668
2017/1/25 3:00,-0.6,8,-2.2,1007.1,20,4.1,211.854
2017/1/25 4:00,-1.1,8,-2.8,1006.5,10,5.1,211.674
2017/1/25 5:00,-1.1,8,-3.3,1006.4,20,6.7,157.473
2017/1/25 6:00,-1.1,8,-3.3,1006.4,10,6.2,198.483
2017/1/25 7:00,-1.1,8,-3.3,1006.4,10,6.2,290.035
2017/1/25 8:00,-1.1,8,-3.3,1006.4,20,6.2,301.555
2017/1/25 9:00,-0.6,8,-2.8,1006.4,10,6.7,319.89
2017/1/25 10:00,-1.1,8,-3.3,1006.7,10,7.7,345.89
2017/1/25 11:00,-1.1,8,-3.3,1006.9,360,5.1,288.589
2017/1/25 12:00,-1.1,8,-3.3,1006.9,360,7.7,370.632
2017/1/25 13:00,-1.1,8,-4.4,1006.5,360,6.2,316.637
2017/1/25 14:00,-1.1,8,-4.4,1006.5,350,7.2,244.572
2017/1/25 15:00,-1.7,8,-5,1007.3,350,6.7,445.453
2017/1/25 16:00,-1.7,8,-5.6,1008,350,6.7,376.773
2017/1/25 17:00,-1.7,8,-6.1,1008.6,340,5.7,361.28
2017/1/25 18:00,-1.7,8,-6.1,1009,350,5.1,338.501
2017/1/25 19:00,-1.7,8,-6.1,1009.6,350,7.2,397.205
2017/1/25 20:00,-1.7,8,-6.1,1010,350,8.2,367.047
2017/1/25 21:00,-1.7,8,-5.6,1010,330,3.6,352.503
2017/1/25 22:00,-1.7,8,-6.1,1010.2,330,6.2,343.371
2017/1/25 23:00,-1.7,8,-6.1,1010.5,330,6.2,287.677
2017/1/26 0:00,-1.7,8,-5.6,1010.7,320,5.1,213.891
2017/1/26 1:00,-1.1,8,-5.6,1010.6,330,5.7,146.155
2017/1/26 2:00,-1.7,8,-5.6,1011,330,7.2,192.294
2017/1/26 3:00,-1.7,8,-5.6,1011.4,330,5.1,212.937
2017/1/26 4:00,-1.7,8,-5.6,1011.6,320,6.2,209.667
2017/1/26 5:00,-1.7,8,-6.1,1012.2,320,6.2,136.691
2017/1/26 6:00,-1.7,8,-5.6,1012.6,320,5.7,249.998
2017/1/26 7:00,-2.2,8,-5.6,1013.3,310,6.2,292.32
2017/1/26 8:00,-2.8,8,-6.1,1014.1,310,6.2,297.633
2017/1/26 9:00,-2.8,8,-6.7,1014.5,300,6.2,258.434
2017/1/26 10:00,-2.8,8,-6.7,1015.1,310,7.7,337.117
2017/1/26 11:00,-2.8,8,-6.7,1015.4,300,6.7,324.359
2017/1/26 12:00,-2.2,8,-6.7,1015.1,310,5.1,356.014
2017/1/26 13:00,-1.7,8,-7.2,1014.6,300,5.7,322.537
2017/1/26 14:00,-1.7,8,-7.2,1014.6,280,6.7,249.336
2017/1/26 15:00,-1.7,8,-7.2,1014.6,290,5.7,396.115
2017/1/26 16:00,-1.7,8,-7.2,1015.1,290,6.2,393.227
2017/1/26 17:00,-2.8,8,-7.8,1015.5,290,5.7,368.693
2017/1/26 18:00,-3.3,8,-8.3,1015.8,280,5.7,373.452
2017/1/26 19:00,-3.9,8,-8.3,1016.1,290,4.6,360.239
2017/1/26 20:00,-4.4,8,-8.9,1016,280,3.6,256.203
2017/1/26 21:00,-4.4,8,-8.9,1015.8,290,4.6,364.177
2017/1/26 22:00,-4.4,8,-8.9,1015.7,310,4.1,377.296
2017/1/26 23:00,-4.4,8,-8.9,1015.5,310,4.6,324.857
2017/1/27 0:00,-5,8,-9.4,1015.6,310,4.6,265.208
2017/1/27 1:00,-5.6,8,-10,1015.4,300,4.1,134.32
2017/1/27 2:00,-5.6,8,-10,1015,300,4.6,177.506
2017/1/27 3:00,-5.6,8,-9.4,1014.9,300,4.1,208.291
2017/1/27 4:00,-5.6,8,-9.4,1014.6,280,3.6,210.616
2017/1/27 5:00,-5.6,8,-9.4,1014.5,290,5.7,142.874
2017/1/27 6:00,-6.1,8,-10,1014.2,300,6.2,194.325
2017/1/27 7:00,-7.2,8,-10,1014.2,260,3.6,226.395
2017/1/27 8:00,-7.8,8,-10.6,1013.9,260,5.7,246.183
2017/1/27 9:00,-7.8,8,-11.7,1013.3,240,4.1,193.249
2017/1/27 10:00,-7.2,8,-11.7,1013.3,260,3.6,296.965
2017/1/27 11:00,-6.1,4,-11.1,1013.1,260,3.6,320.623
2017/1/27 12:00,-3.9,2,-10,1012.3,290,4.6,329.692
2017/1/27 13:00,-2.8,2,-9.4,1011.2,270,4.1,313.76
2017/1/27 14:00,-1.7,2,-8.3,1010.5,260,3.6,312.663
2017/1/27 15:00,-1.1,4,-7.2,1010.5,270,6.2,308.377
2017/1/27 16:00,-0.6,2,-6.7,1010.3,290,5.1,261.916
2017/1/27 17:00,-1.1,0,-6.7,1010.4,280,5.1,232.201
2017/1/27 18:00,-1.7,0,-6.7,1010.8,280,4.1,356.646
2017/1/27 19:00,-2.2,0,-6.1,1010.9,290,4.1,319.03
2017/1/27 20:00,-2.2,0,-6.1,1010.8,280,4.6,336.966
2017/1/27 21:00,-2.8,0,-6.7,1010.6,280,4.6,316.815
2017/1/27 22:00,-3.3,0,-6.7,1010.6,280,5.1,282.653
2017/1/27 23:00,-3.9,4,-6.7,1010.5,290,3.6,158.598
2017/1/28 0:00,-3.9,6,-7.2,1010.5,290,3.1,146.316
2017/1/28 1:00,-3.9,6,-7.2,1010.6,300,4.1,212.235
2017/1/28 2:00,-3.9,4,-7.8,1010.2,280,3.1,213.045
2017/1/28 3:00,-4.4,4,-7.8,1010,270,3.1,167.68
2017/1/28 4:00,-5,4,-7.8,1010.3,300,3.1,167.802
2017/1/28 5:00,-3.9,4,-7.2,1010.3,330,6.2,210.503
2017/1/28 6:00,-3.9,8,-7.2,1010.6,330,5.7,212.815
2017/1/28 7:00,-3.9,8,-7.2,1010.9,330,7.2,161.993
2017/1/28 8:00,-3.9,8,-7.8,1011.3,330,5.1,203.78
2017/1/28 9:00,-3.3,8,-7.2,1011.6,330,5.7,263.149
2017/1/28 10:00,-3.3,8,-7.8,1012.2,330,7.2,284.548
2017/1/28 11:00,-2.8,8,-7.2,1011.9,320,4.1,324.939
2017/1/28 12:00,-2.8,8,-7.8,1011.6,310,6.2,356.545
2017/1/28 13:00,-2.2,8,-7.8,1011.3,330,5.7,258.5
2017/1/28 14:00,-2.2,8,-7.8,1010.7,310,4.6,311.078
2017/1/28 15:00,-2.2,8,-7.2,1010.9,310,4.6,294.694
2017/1/28 16:00,-2.8,8,-7.8,1011.4,320,6.2,289.096
2017/1/28 17:00,-3.3,8,-7.8,1011.4,300,6.2,320.233
2017/1/28 18:00,-3.3,8,-8.3,1011.8,320,4.1,323.107
2017/1/28 19:00,-3.3,8,-8.3,1011.9,330,5.1,261.695
2017/1/28 20:00,-3.3,8,-8.3,1012.1,320,7.2,330.221
2017/1/28 21:00,-3.9,8,-8.3,1011.9,340,4.6,307.882
2017/1/28 22:00,-3.9,8,-8.9,1012.1,320,4.1,284.044
2017/1/28 23:00,-3.9,8,-8.9,1012,330,5.1,267.172
2017/1/29 0:00,-4.4,8,-9.4,1012.3,330,6.7,150.582
2017/1/29 1:00,-4.4,8,-9.4,1012,340,3.6,151.372
2017/1/29 2:00,-4.4,8,-8.9,1012,360,1.5,210.732
2017/1/29 3:00,-4.4,8,-8.9,1012,300,2.1,208.774
2017/1/29 4:00,-4.4,8,-8.9,1011.7,290,2.1,134.289
2017/1/29 5:00,-3.9,8,-8.3,1011.6,340,2.1,198.825
2017/1/29 6:00,-3.3,8,-7.8,1011.6,330,5.1,210.117
2017/1/29 7:00,-3.3,8,-7.8,1012.2,330,4.1,201.686
2017/1/29 8:00,-3.3,8,-8.3,1012.3,330,7.2,160.523
2017/1/29 9:00,-4.4,8,-9.4,1013.5,320,7.2,252.473
2017/1/29 10:00,-5,8,-10.6,1014.4,320,6.7,349.452
2017/1/29 11:00,-3.9,4,-10.6,1014.5,320,5.1,315.846
2017/1/29 12:00,-3.3,4,-11.7,1015.1,330,6.7,281.545
2017/1/29 13:00,-2.8,4,-11.7,1014.7,330,5.1,291.749
2017/1/29 14:00,-2.2,4,-12.2,1014.5,340,5.7,373.6
2017/1/29 15:00,-1.7,4,-12.2,1015.1,330,7.2,319.103
2017/1/29 16:00,-1.7,4,-13.3,1015.6,320,4.6,315.203
2017/1/29 17:00,-2.8,4,-14.4,1016,330,5.1,305.967
2017/1/29 18:00,-3.9,2,-14.4,1016.2,340,3.6,296.921
2017/1/29 19:00,-4.4,0,-15,1016.8,340,2.1,335.721
2017/1/29 20:00,-5.6,0,-14.4,1016.8,0,0,330.193
2017/1/29 21:00,-6.1,0,-15,1016.5,50,1.5,306.889
2017/1/29 22:00,-5.6,0,-16.7,1015.7,120,1.5,301.924
2017/1/29 23:00,-6.7,0,-15.6,1015.7,0,0,333.2
2017/1/30 0:00,-7.8,2,-15.6,1015.5,150,1.5,330.061
2017/1/30 1:00,-7.2,2,-15,1014.7,170,2.6,231.692
2017/1/30 2:00,-8.9,2,-13.9,1014.7,130,2.1,165.129
2017/1/30 3:00,-8.3,2,-13.9,1014.2,120,2.1,150.501
2017/1/30 4:00,-8.3,2,-12.2,1013.1,150,3.1,213.565
2017/1/30 5:00,-7.8,2,-11.7,1011.7,130,3.1,210.257
2017/1/30 6:00,-7.2,8,-10.6,1011,130,2.6,214.246
2017/1/30 7:00,-6.1,8,-9.4,1010.2,180,3.1,222.189
2017/1/30 8:00,-5,8,-7.2,1008.9,160,3.6,284.281
2017/1/30 9:00,-4.4,8,-6.1,1006.1,170,5.1,290.06
2017/1/30 10:00,-2.2,8,-5,1004.9,170,4.6,376.006
2017/1/30 11:00,-0.6,8,-3.3,1003.1,180,7.2,300.32
2017/1/30 12:00,0,8,-2.8,1001.2,180,5.7,239.227
2017/1/30 13:00,2.8,4,-1.7,1001.2,230,4.1,387.291
2017/1/30 14:00,4.4,4,-1.7,997.1,230,6.2,364.431
2017/1/30 15:00,5,4,-1.1,996.5,240,3.6,414.37
2017/1/30 16:00,5,4,-1.1,996.8,270,3.1,369.673
2017/1/30 17:00,4.4,4,-1.1,997.3,280,7.7,382.534
2017/1/30 18:00,3.9,8,-1.1,998.2,290,5.7,288.413
2017/1/30 19:00,3.3,8,-1.1,999.3,290,5.1,310.213
2017/1/30 20:00,1.1,8,-1.7,1000.3,340,7.2,367.788
2017/1/30 21:00,0.6,8,-1.1,1000.3,290,3.1,379.3
2017/1/30 22:00,1.1,8,-0.6,1000.3,290,4.6,341.179
2017/1/30 23:00,1.7,8,-0.6,1000.8,280,5.1,345.039
2017/1/31 0:00,1.7,8,0,1001.2,290,6.7,346.852
2017/1/31 1:00,2.2,8,-0.6,1001.2,310,7.2,331.46
2017/1/31 2:00,2.2,8,-0.6,1001.8,300,6.7,217.77
2017/1/31 3:00,1.7,8,-0.6,1001.8,310,6.7,149.945
2017/1/31 4:00,1.7,8,-0.6,1004.1,310,7.7,169.904
2017/1/31 5:00,1.7,8,-1.1,1005.1,320,6.7,235.627
2017/1/31 6:00,1.7,8,-2.8,1006.1,320,9.3,213.872
2017/1/31 7:00,0.6,4,-2.8,1006.1,290,3.6,260.402
2017/1/31 8:00,0.6,4,-2.8,1007.6,280,3.1,366.815
2017/1/31 9:00,1.7,4,-2.2,1007.9,280,3.1,402.209
2017/1/31 10:00,2.2,4,-1.7,1007.9,280,4.6,413.761
2017/1/31 11:00,2.8,4,-2.2,1008.7,280,7.7,441.256
2017/1/31 12:00,3.3,8,-2.2,1008.6,290,7.2,483.176
2017/1/31 13:00,3.3,8,-2.8,1008.4,290,7.2,463.744
2017/1/31 14:00,2.8,8,-3.3,1008.3,290,7.7,458.207
2017/1/31 15:00,2.8,8,-2.8,1008.8,280,4.6,449.259
2017/1/31 16:00,2.8,8,-3.3,1009.2,300,8.8,494.722
2017/1/31 17:00,2.2,8,-3.9,1009.8,300,6.7,437.267
2017/1/31 18:00,1.1,6,-2.8,1010.7,290,5.1,385.1
2017/1/31 19:00,1.1,6,-2.8,1011.8,280,4.1,362.313
2017/1/31 20:00,1.1,6,-2.8,1012.1,290,4.1,418.991
2017/1/31 21:00,0.6,6,-2.8,1012.9,290,4.1,348.785
2017/1/31 22:00,-0.6,4,-3.3,1013.4,290,3.1,271.419
2017/1/31 23:00,-0.6,4,-3.9,1014.3,270,3.1,330.165
2017/2/1 0:00,-1.1,4,-4.4,1015,270,4.1,411.433
2017/2/1 1:00,-1.1,4,-5,1015.4,290,6.2,237.791
2017/2/1 2:00,-1.1,4,-5.6,1016.1,290,4.1,190.612
2017/2/1 3:00,-1.7,4,-5.6,1016.5,310,9.8,261.872
2017/2/1 4:00,-3.9,2,-9.4,1017.3,320,9.3,257.681
2017/2/1 5:00,-6.1,2,-11.7,1018.5,320,9.8,250.569
2017/2/1 6:00,-7.8,2,-12.8,1019.9,310,7.2,194.299
2017/2/1 7:00,-8.9,2,-14.4,1021.1,320,8.2,328.125
2017/2/1 8:00,-10.6,2,-15.6,1022.6,320,7.7,343.618
2017/2/1 9:00,-10.6,2,-15.6,1023.6,330,6.2,318.098
2017/2/1 10:00,-10.6,0,-17.2,1024.6,320,6.2,337.86
2017/2/1 11:00,-9.4,0,-17.2,1025,310,6.7,287.333
2017/2/1 12:00,-8.9,0,-17.8,1025,320,7.2,386.948
2017/2/1 13:00,-8.3,0,-18.3,1025.2,310,7.2,411.767
2017/2/1 14:00,-8.3,0,-18.9,1024.7,310,6.2,366.221
2017/2/1 15:00,-8.3,0,-19.4,1025,300,5.1,357.805
2017/2/1 16:00,-8.3,0,-18.9,1025.5,300,6.7,321.571
2017/2/1 17:00,-9.4,2,-17.2,1026.4,290,6.2,374.844
2017/2/1 18:00,-9.4,2,-16.1,1026.7,300,6.2,275.85
2017/2/1 19:00,-10,0,-16.1,1027.1,290,3.6,273.996
2017/2/1 20:00,-10,0,-16.1,1027.2,300,5.7,357.263
2017/2/1 21:00,-10,0,-17.2,1027.7,300,7.7,355.604
2017/2/1 22:00,-10.6,0,-17.2,1028.3,300,6.7,351.715
2017/2/1 23:00,-11.1,0,-17.8,1028.3,300,5.7,331.123
2017/2/2 0:00,-11.1,6,-17.2,1028.8,290,8.2,337.873
2017/2/2 1:00,-11.1,6,-17.2,1029.2,300,6.7,267.404
2017/2/2 2:00,-12.2,2,-18.3,1029.9,290,6.7,191.722
2017/2/2 3:00,-12.8,2,-18.9,1030.6,310,4.6,123.672
2017/2/2 4:00,-13.3,2,-18.9,1030.9,300,5.7,187.053
2017/2/2 5:00,-13.3,2,-18.9,1031.3,280,4.6,200.809
2017/2/2 6:00,-13.3,0,-18.3,1031.4,280,4.1,178.022
2017/2/2 7:00,-13.3,0,-18.3,1031.5,280,4.6,222.061
2017/2/2 8:00,-12.8,0,-18.3,1031.4,290,4.1,286.136
2017/2/2 9:00,-11.7,2,-18.3,1031.7,290,5.7,286.562
2017/2/2 10:00,-10.6,4,-17.8,1031.6,300,6.2,340.369
2017/2/2 11:00,-10,2,-17.8,1031.6,300,7.7,300.318
2017/2/2 12:00,-9.4,6,-17.2,1031.2,300,6.7,282.805
2017/2/2 13:00,-9.4,6,-17.8,1030.8,280,8.8,302.897
2017/2/2 14:00,-8.3,6,-17.2,1030.4,290,6.7,420.279
2017/2/2 15:00,-8.3,4,-17.2,1029.9,280,7.2,364.693
2017/2/2 16:00,-8.3,2,-17.8,1030.1,290,7.7,364.485
2017/2/2 17:00,-8.9,0,-18.3,1030.2,300,7.2,375.871
2017/2/2 18:00,-10,0,-18.3,1030.8,280,5.7,303.395
2017/2/2 19:00,-10,0,-18.3,1030.8,290,4.6,360.102
2017/2/2 20:00,-10.6,0,-17.8,1030.5,290,4.1,365.295
2017/2/2 21:00,-11.1,0,-17.8,1030.7,300,4.6,428.984
2017/2/2 22:00,-11.1,0,-17.8,1031.3,290,4.1,264.734
2017/2/2 23:00,-12.2,0,-18.3,1031.5,290,4.6,304.721
2017/2/3 0:00,-12.8,0,-18.3,1031.3,310,3.1,332.355
2017/2/3 1:00,-12.8,2,-18.3,1031.8,290,3.6,289.452
2017/2/3 2:00,-12.8,0,-18.3,1032.2,280,3.1,267.105
2017/2/3 3:00,-13.3,0,-18.3,1032.4,280,3.1,161.438
2017/2/3 4:00,-13.3,0,-18.3,1032.4,270,2.1,139.593
2017/2/3 5:00,-13.3,0,-18.3,1032.3,270,2.6,205.783
2017/2/3 6:00,-13.9,0,-18.3,1032.8,260,2.6,214.308
2017/2/3 7:00,-13.9,0,-18.3,1033,260,3.1,175.221
2017/2/3 8:00,-13.9,0,-18.3,1033.7,260,3.1,249.928
2017/2/3 9:00,-12.8,0,-17.8,1033.7,270,5.1,283.035
2017/2/3 10:00,-10.6,0,-17.8,1034.2,260,3.6,315.64
2017/2/3 11:00,-10,0,-17.8,1033.9,250,4.1,382.92
2017/2/3 12:00,-8.3,0,-17.8,1033.4,260,4.6,440.962
2017/2/3 13:00,-6.7,0,-17.8,1032.6,250,5.7,426.485
2017/2/3 14:00,-5.6,0,-17.8,1031.3,270,5.1,362.765
2017/2/3 15:00,-5,0,-17.2,1031.1,260,5.7,396.637
2017/2/3 16:00,-4.4,0,-17.8,1030.7,250,5.1,468.609
2017/2/3 17:00,-5,0,-17.2,1030.4,260,5.1,562.731
2017/2/3 18:00,-5.6,0,-16.1,1030,240,3.1,609.432
2017/2/3 19:00,-6.1,0,-15,1029.6,230,3.1,581.542
2017/2/3 20:00,-6.7,0,-15,1029.6,250,2.1,709.743
2017/2/3 21:00,-6.7,0,-15,1029.4,220,2.1,720.25
2017/2/3 22:00,-7.8,0,-15,1028.5,200,2.1,613.438
2017/2/3 23:00,-7.8,0,-13.9,1028.2,220,2.1,357.409
2017/2/4 0:00,-8.9,0,-13.3,1027.2,190,2.6,309.795
2017/2/4 1:00,-8.9,0,-13.3,1026.7,210,3.6,338.709
2017/2/4 2:00,-8.9,0,-13.3,1025.7,190,2.6,220.712
2017/2/4 3:00,-10.6,0,-13.9,1024.5,150,3.6,214.028
2017/2/4 4:00,-9.4,0,-13.9,1022.5,170,5.1,177.45
2017/2/4 5:00,-8.3,0,-13.9,1021,170,4.6,173.461
2017/2/4 6:00,-7.2,8,-12.8,1019.3,160,4.6,217.348
2017/2/4 7:00,-5.6,8,-12.8,1018.1,180,5.7,223.244
2017/2/4 8:00,-5,8,-12.2,1016.6,180,6.7,220.032
2017/2/4 9:00,-4.4,8,-11.7,1015.7,180,6.2,218.895
2017/2/4 10:00,-2.2,8,-10.6,1015,200,6.7,265.506
2017/2/4 11:00,-1.7,8,-10.6,1014,200,5.7,265.24
2017/2/4 12:00,-0.6,6,-10,1012,190,7.2,318.735
2017/2/4 13:00,0.6,6,-10,1010.3,200,6.2,352.418
2017/2/4 14:00,1.1,6,-8.9,1009.2,210,7.2,385.825
2017/2/4 15:00,1.1,6,-8.3,1008.8,210,6.7,391.245
2017/2/4 16:00,1.1,6,-7.8,1008.6,220,4.6,404.441
2017/2/4 17:00,1.1,6,-7.8,1008.4,210,2.6,506.158
2017/2/4 18:00,0.6,6,-7.2,1008.7,230,2.1,602.927
2017/2/4 19:00,0.6,6,-6.7,1009,0,0,667.699
2017/2/4 20:00,0,6,-6.7,1008.4,200,2.1,696.302
2017/2/4 21:00,0,6,-6.1,1008.2,240,2.1,721.78
2017/2/4 22:00,0,6,-6.1,1008.9,260,2.6,559.622
2017/2/4 23:00,0,6,-5.6,1009,270,3.1,297.908
2017/2/5 0:00,0,8,-5.6,1009.4,290,4.1,226.224
2017/2/5 1:00,-0.6,8,-5,1010.1,300,6.2,213.011
2017/2/5 2:00,-0.6,8,-5,1011.2,300,5.7,208.54
2017/2/5 3:00,-1.1,8,-5.6,1013.2,310,7.7,209.063
2017/2/5 4:00,-2.8,8,-8.3,1014.6,340,8.8,206.669
2017/2/5 5:00,-5.6,2,-10.6,1016.3,330,7.2,130.539
2017/2/5 6:00,-6.7,2,-11.1,1017.6,340,6.7,204.447
2017/2/5 7:00,-7.2,2,-12.2,1018.8,330,6.7,210.278
2017/2/5 8:00,-7.8,0,-12.2,1019.6,350,3.6,213.215
2017/2/5 9:00,-6.7,2,-11.7,1020,330,5.7,161.416
2017/2/5 10:00,-6.1,2,-12.8,1020.4,350,4.1,228.458
2017/2/5 11:00,-5,2,-12.8,1020.9,320,5.1,362.419
2017/2/5 12:00,-4.4,2,-13.9,1021.3,340,5.1,358.474
2017/2/5 13:00,-3.9,4,-13.9,1020.9,340,2.6,362.258
2017/2/5 14:00,-3.3,4,-15,1020,320,3.6,355.857
2017/2/5 15:00,-3.3,4,-15.6,1019.4,30,1.5,350.086
2017/2/5 16:00,-3.9,4,-15.6,1019.5,350,1.5,364.72
2017/2/5 17:00,-3.9,4,-15,1019.3,130,1.5,415.579
2017/2/5 18:00,-4.4,6,-15,1019.5,0,0,313.248
2017/2/5 19:00,-5,6,-13.9,1019.2,130,2.6,205.728
2017/2/5 20:00,-5,6,-14.4,1019.4,90,3.1,144.955
2017/2/5 21:00,-5.6,6,-14.4,1018,120,3.1,215.888
2017/2/5 22:00,-6.1,6,-15,1017.6,100,2.6,215.308
2017/2/5 23:00,-6.7,6,-14.4,1017.3,70,2.6,214.635
2017/2/6 0:00,-6.7,8,-13.9,1016.7,120,2.6,142.305
2017/2/6 1:00,-7.2,8,-12.8,1016.4,120,2.6,193.841
2017/2/6 2:00,-7.2,8,-12.2,1015.7,130,3.1,205.279
2017/2/6 3:00,-7.2,8,-11.7,1014.6,120,4.6,205.296
2017/2/6 4:00,-7.2,8,-11.1,1013.6,130,3.6,135.631
2017/2/6 5:00,-7.2,8,-10.6,1012.5,130,3.6,193.553
2017/2/6 6:00,-7.2,6,-11.1,1012,80,3.6,207.916
2017/2/6 7:00,-7.2,6,-11.1,1011.5,120,4.6,257.751
2017/2/6 8:00,-7.2,6,-11.1,1010.7,130,4.1,229.651
2017/2/6 9:00,-6.1,6,-10,1010.5,120,3.6,262.515
2017/2/6 10:00,-4.4,6,-9.4,1009.9,120,3.6,299.894
2017/2/6 11:00,-2.8,6,-8.3,1009.3,110,3.6,302.122
2017/2/6 12:00,-1.1,6,-7.8,1008.5,120,3.6,372.171
2017/2/6 13:00,0,6,-7.2,1007.4,100,2.6,314.027
2017/2/6 14:00,0,6,-6.7,1006.1,80,4.1,318.442
2017/2/6 15:00,0.6,6,-6.7,1005.5,110,3.6,351.684
2017/2/6 16:00,0,6,-6.7,1005.7,100,4.1,270.878
2017/2/6 17:00,0,6,-7.2,1005.6,60,4.6,280.341
2017/2/6 18:00,-0.6,8,-7.2,1006,70,4.1,315.715
2017/2/6 19:00,-0.6,8,-7.2,1005.5,50,3.6,314.977
2017/2/6 20:00,0,8,-6.7,1004.5,60,4.1,369.372
2017/2/6 21:00,0,8,-6.7,1003.4,80,4.6,324.516
2017/2/6 22:00,0.6,8,-6.1,1003.4,80,4.1,296.318
2017/2/6 23:00,0.6,8,-5.6,1003.2,10,3.1,366.942
2017/2/7 0:00,0,8,-5,1002.4,60,4.6,320.356
2017/2/7 1:00,-1.1,8,-6.1,1001.6,30,3.6,242.746
2017/2/7 2:00,-1.1,8,-5.6,1000.8,10,2.6,126.669
2017/2/7 3:00,-1.1,8,-6.1,1000.7,10,3.6,169.719
2017/2/7 4:00,-1.7,8,-5.6,1000.1,360,4.1,206.464
2017/2/7 5:00,-1.7,8,-5.6,1000.4,360,3.6,206.11
2017/2/7 6:00,-3.3,8,-4.4,1000.7,340,4.6,158.197
2017/2/7 7:00,-3.3,8,-4.4,1001.2,340,4.6,283.427
2017/2/7 8:00,-3.9,8,-5,1001.5,340,6.2,285.945
2017/2/7 9:00,-3.9,8,-5.6,1002.4,320,5.7,292.497
2017/2/7 10:00,-3.9,8,-5.6,1002.1,320,5.7,303.846
2017/2/7 11:00,-3.9,8,-5.6,1002.5,320,6.7,304.7
2017/2/7 12:00,-3.9,8,-5.6,1002.8,330,6.7,363.952
2017/2/7 13:00,-5,8,-7.2,1003.6,300,7.7,278.469
2017/2/7 14:00,-5,8,-7.8,1003.5,310,8.2,290.551
2017/2/7 15:00,-5,8,-8.3,1004.6,320,8.8,356.079
